program_key,university,code,title,level,faculty,handbook_year,cricos_code,credit_points,duration_full_time,campus,intakes,ielts_overall,ielts_min_band,toefl_ibt,pte_overall,min_wam_percent,min_grade_band,requires_cognate_degree,source_url,source_updated_at,fetched_at
monash:B2050,Monash University,B2050,Bachelor of Digital Business and Bachelor of Information Technology,bachelor,Faculty of Business and Economics,2026,115272J,192,4 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B2050,2025-09-10T02:44:19,2026-09-02T00:16:56Z
monash:B2051,Monash University,B2051,Bachelor of Digital Business and Bachelor of Business,bachelor,Faculty of Business and Economics,2026,115271K,192,4 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B2051,2026-01-23T02:50:08,2026-09-02T00:16:57Z
monash:B2052,Monash University,B2052,Bachelor in Actuarial Analytics,bachelor,Faculty of Business and Economics,2026,,144,3 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B2052,2025-09-10T04:33:46,2026-09-02T00:16:58Z
monash:B2056,Monash University,B2056,Bachelor of International Relations Bachelor of Business,bachelor,Faculty of Business and Economics,2026,118023B,192,4 Years,,,,,,,,,,https://handbook.monash.edu/2026/courses/B2056,2025-08-28T02:59:47,2026-09-02T00:17:00Z
monash:B2057,Monash University,B2057,Bachelor of Digital Business,bachelor,Faculty of Business and Economics,2026,,,3 Years,,,,,,,,,,https://handbook.monash.edu/2026/courses/B2057,2026-06-12T00:56:50,2026-09-02T00:17:02Z
monash:B3701,Monash University,B3701,Bachelor of Commerce (Honours),bachelor,Faculty of Business and Economics,2026,083903G,48,1 Years,"Caulfield, Clayton",,6.5,6.0,79,58,,distinction,True,https://handbook.monash.edu/2026/courses/B3701,2026-02-08T21:20:14,2026-09-02T00:17:02Z
monash:B3702,Monash University,B3702,Bachelor of Business and Commerce (Honours),bachelor,Faculty of Business and Economics,2026,,48,1 Years,Malaysia,,6.5,6.0,79,58,70.0,,,https://handbook.monash.edu/2026/courses/B3702,2025-08-26T14:14:57,2026-09-02T00:17:03Z
monash:B4001,Monash University,B4001,Graduate Certificate of Business,graduate_certificate,Faculty of Business and Economics,2026,069580E,24,0.5 Years,Caulfield,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B4001,2025-04-29T04:25:13,2026-09-02T00:17:05Z
monash:B4002,Monash University,B4002,Graduate Certificate of Business (Executive),graduate_certificate,Faculty of Business and Economics,2026,,24,0.5 Years,Caulfield,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B4002,2025-04-29T04:05:48,2026-09-02T00:17:06Z
monash:B4005,Monash University,B4005,Graduate Certificate of Project Management,graduate_certificate,Faculty of Business and Economics,2026,,24,,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B4005,2026-06-17T02:39:13,2026-09-02T00:17:09Z
monash:B4006,Monash University,B4006,Graduate Certificate of Business Management,graduate_certificate,Faculty of Business and Economics,2026,,24,,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B4006,2025-06-02T00:32:36,2026-09-02T00:17:11Z
monash:B4007,Monash University,B4007,Graduate Certificate of Business Innovation,graduate_certificate,Faculty of Business and Economics,2026,,24,0.5 Years,,,6.5,6.0,79,58,,,True,https://handbook.monash.edu/2026/courses/B4007,2025-09-15T02:12:48,2026-09-02T00:17:12Z
monash:B4008,Monash University,B4008,Graduate Certificate of Analytics,graduate_certificate,Faculty of Business and Economics,2026,,24,,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B4008,2025-06-04T01:43:09,2026-09-02T00:17:13Z
monash:B4009,Monash University,B4009,Graduate Certificate of Business Administration (Digital),graduate_certificate,Faculty of Business and Economics,2026,,24,,,,6.5,6.0,79,58,60.0,,,https://handbook.monash.edu/2026/courses/B4009,2025-11-21T05:40:07,2026-09-02T00:17:15Z
monash:B4012,Monash University,B4012,Graduate Certificate of Human Resource Management,graduate_certificate,Faculty of Business and Economics,2026,,24,,,,6.5,6.0,79,58,60.0,,,https://handbook.monash.edu/2026/courses/B4012,2025-06-02T00:58:04,2026-09-02T00:17:16Z
monash:B4014,Monash University,B4014,Graduate Certificate of Managerial Analytics,graduate_certificate,Faculty of Business and Economics,2026,,24,,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B4014,2025-06-02T01:02:27,2026-09-02T00:17:18Z
monash:B5001,Monash University,B5001,Graduate Diploma of Business,graduate_diploma,Faculty of Business and Economics,2026,069579J,48,1 Years,Caulfield,,6.5,6.0,79,58,55.0,,,https://handbook.monash.edu/2026/courses/B5001,2025-04-29T04:25:53,2026-09-02T00:17:20Z
monash:B5003,Monash University,B5003,Postgraduate Diploma in Business and Commerce,graduate_diploma,Faculty of Business and Economics,2026,,48,1 Years,Malaysia,,6.5,6.0,79,58,70.0,,,https://handbook.monash.edu/2026/courses/B5003,2025-08-26T14:26:04,2026-09-02T00:17:21Z
monash:B5005,Monash University,B5005,Graduate Diploma of Project Management,graduate_diploma,Faculty of Business and Economics,2026,,48,,,,6.5,6.0,79,58,60.0,,,https://handbook.monash.edu/2026/courses/B5005,2026-06-17T02:39:48,2026-09-02T00:17:22Z
monash:B5006,Monash University,B5006,Graduate Diploma of Business Innovation,graduate_diploma,Faculty of Business and Economics,2026,,48,1 Years,,,6.5,6.0,79,58,,,True,https://handbook.monash.edu/2026/courses/B5006,2025-09-15T02:11:03,2026-09-02T00:17:24Z
monash:B5007,Monash University,B5007,Graduate Diploma of Economic Analytics,graduate_diploma,Faculty of Business and Economics,2026,103503J,48,1 Years,,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B5007,2025-09-14T23:17:14,2026-09-02T00:17:26Z
monash:B6004,Monash University,B6004,Master of Banking and Finance,master,Faculty of Business and Economics,2026,079580M,96,2 Years,Clayton,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6004,2025-09-18T02:11:19,2026-09-02T00:17:30Z
monash:B6005,Monash University,B6005,Master of Business,master,Faculty of Business and Economics,2026,079669B,96,2 Years,Caulfield,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6005,2026-02-27T05:17:51,2026-09-02T00:17:31Z
monash:B6007,Monash University,B6007,Master of International Business,master,Faculty of Business and Economics,2026,,96,2 Years,"Malaysia, South Africa, Suzhou China",,6.5,6.0,79,58,50.0,,True,https://handbook.monash.edu/2026/courses/B6007,2025-09-03T23:06:41,2026-09-02T00:17:32Z
monash:B6008,Monash University,B6008,Master of International Business,master,Faculty of Business and Economics,2026,,72,1.5 Years,"Malaysia, South Africa, Suzhou China",,6.5,6.0,79,58,,,True,https://handbook.monash.edu/2026/courses/B6008,2025-09-03T07:00:43,2026-09-02T00:17:34Z
monash:B6011,Monash University,B6011,Master of Professional Accounting,master,Faculty of Business and Economics,2026,082336G,96,2 Years,Caulfield,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6011,2025-10-10T00:11:12,2026-09-02T00:17:37Z
monash:B6014,Monash University,B6014,Master of Actuarial Studies,master,Faculty of Business and Economics,2026,082326K,96,2 Years,Clayton,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6014,2025-09-04T03:24:27,2026-09-02T00:17:39Z
monash:B6022,Monash University,B6022,Master of Business Analytics,master,Faculty of Business and Economics,2026,0100564,96,2 Years,Clayton,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6022,2025-09-18T02:25:51,2026-09-02T00:17:48Z
monash:B6023,Monash University,B6023,Master of Commerce,master,Faculty of Business and Economics,2026,0101330,96,2 Years,,,6.5,6.0,79,58,,,True,https://handbook.monash.edu/2026/courses/B6023,2026-02-08T21:17:34,2026-09-02T00:17:49Z
monash:B6024,Monash University,B6024,Master of Indigenous Business Leadership,master,Faculty of Business and Economics,2026,,48,,Caulfield,,6.5,6.0,79,58,,,True,https://handbook.monash.edu/2026/courses/B6024,2025-09-08T06:01:35,2026-09-02T00:17:50Z
monash:B6025,Monash University,B6025,Master of Project Management,master,Faculty of Business and Economics,2026,,72,,,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6025,2026-06-16T22:22:38,2026-09-02T00:17:51Z
monash:B6026,Monash University,B6026,Master of Business Management,master,Faculty of Business and Economics,2026,,72,,,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6026,2026-06-17T02:40:08,2026-09-02T00:17:53Z
monash:B6027,Monash University,B6027,Master of Business Innovation,master,Faculty of Business and Economics,2026,,72,1.5 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B6027,2025-11-03T23:32:48,2026-09-02T00:17:55Z
monash:B6028,Monash University,B6028,Master of Analytics,master,Faculty of Business and Economics,2026,,72,,,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6028,2025-12-05T02:26:38,2026-09-02T00:17:55Z
monash:B6029,Monash University,B6029,Master of Business Administration (Digital),master,Faculty of Business and Economics,2026,,72,,,,6.5,6.0,79,58,60.0,,,https://handbook.monash.edu/2026/courses/B6029,2025-11-19T22:42:21,2026-09-02T00:17:56Z
monash:B6030,Monash University,B6030,Master of Economics,master,Faculty of Business and Economics,2026,108688K,96,2 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6030,2025-09-12T05:30:36,2026-09-02T00:17:57Z
monash:B6033,Monash University,B6033,Master of Digital Business,master,Faculty of Business and Economics,2026,,72,1.5 Years,,,6.5,6.0,79,58,50.0,,True,https://handbook.monash.edu/2026/courses/B6033,2025-09-08T06:47:08,2026-09-02T00:18:02Z
monash:B6035,Monash University,B6035,Master of Human Resource Management,master,Faculty of Business and Economics,2026,,72,,,,6.5,6.0,,,60.0,,,https://handbook.monash.edu/2026/courses/B6035,2025-12-11T00:45:20,2026-09-02T00:18:03Z
monash:B6036,Monash University,B6036,Master of Applied Econometrics,master,Faculty of Business and Economics,2026,112899J,72,1.5 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6036,2025-09-15T00:16:06,2026-09-02T00:18:05Z
monash:B6037,Monash University,B6037,Master of Regulation and Compliance,master,Faculty of Business and Economics,2026,112903G,72,1.5 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6037,2025-11-03T23:51:22,2026-09-02T00:18:06Z
monash:B6038,Monash University,B6038,Master of Accounting,master,Faculty of Business and Economics,2026,112793H,72,1.5 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6038,2025-11-05T01:27:50,2026-09-02T00:18:07Z
monash:B6039,Monash University,B6039,Master of Advanced Finance,master,Faculty of Business and Economics,2026,112898K,72,1.5 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6039,2026-02-13T04:49:27,2026-09-02T00:18:08Z
monash:B6040,Monash University,B6040,Master of Global Business,master,Faculty of Business and Economics,2026,112902H,72,1.5 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6040,2026-03-11T22:50:50,2026-09-02T00:18:09Z
monash:B6041,Monash University,B6041,Master of Management,master,Faculty of Business and Economics,2026,112900K,72,1.5 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6041,2025-09-15T01:09:47,2026-09-02T00:18:11Z
monash:B6042,Monash University,B6042,Master of Applied Marketing,master,Faculty of Business and Economics,2026,112901J,72,1.5 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6042,2025-09-15T00:48:54,2026-09-02T00:18:12Z
monash:B6043,Monash University,B6043,Master of Advanced Finance Master of Applied Econometrics,master,Faculty of Business and Economics,2026,112897M,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6043,2025-09-02T01:37:53,2026-09-02T00:18:14Z
monash:B6044,Monash University,B6044,Master of Global Business Master of Regulation and Compliance,master,Faculty of Business and Economics,2026,112896A,96,2 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6044,2025-09-15T00:10:25,2026-09-02T00:18:15Z
monash:B6045,Monash University,B6045,Master of Global Business Master of Applied Econometrics,master,Faculty of Business and Economics,2026,112894C,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6045,2025-09-15T00:17:20,2026-09-02T00:18:16Z
monash:B6046,Monash University,B6046,Master of Accounting Master of Global Business,master,Faculty of Business and Economics,2026,112890G,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6046,2025-09-15T00:45:35,2026-09-02T00:18:17Z
monash:B6047,Monash University,B6047,Master of Global Business Master of Applied Marketing,master,Faculty of Business and Economics,2026,112892E,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6047,2025-09-15T00:51:52,2026-09-02T00:18:19Z
monash:B6048,Monash University,B6048,Master of Global Business Master of Advanced Finance,master,Faculty of Business and Economics,2026,112891F,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6048,2025-09-15T01:08:29,2026-09-02T00:18:19Z
monash:B6049,Monash University,B6049,Master of Management Master of Global Business,master,Faculty of Business and Economics,2026,112895B,96,2 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6049,2025-09-15T01:13:05,2026-09-02T00:18:21Z
monash:B6050,Monash University,B6050,Master of Regulation and Compliance Master of Management,master,Faculty of Business and Economics,2026,112889M,96,2 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6050,2025-09-10T07:02:31,2026-09-02T00:18:22Z
monash:B6051,Monash University,B6051,Master of Advanced Finance Master of Management,master,Faculty of Business and Economics,2026,112905E,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6051,2025-09-03T04:52:42,2026-09-02T00:18:23Z
monash:B6052,Monash University,B6052,Master of Applied Marketing Master of Management,master,Faculty of Business and Economics,2026,112888A,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6052,2025-09-04T01:25:34,2026-09-02T00:18:25Z
monash:B6053,Monash University,B6053,Master of Management Master of Accounting,master,Faculty of Business and Economics,2026,112904F,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6053,2025-09-03T05:04:08,2026-09-02T00:18:26Z
monash:B6056,Monash University,B6056,Master of Business Management Master of Human Resource Management,master,Faculty of Business and Economics,2026,,96,,,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6056,2025-12-16T03:30:58,2026-09-02T00:18:30Z
monash:B6057,Monash University,B6057,Master of Project Management Master of Business Management,master,Faculty of Business and Economics,2026,,96,,,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6057,2026-06-17T02:40:26,2026-09-02T00:18:31Z
monash:B6058,Monash University,B6058,Master of Business Management Master of Marketing and Digital Communications,master,Faculty of Business and Economics,2026,,96,,,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6058,2025-12-12T00:12:40,2026-09-02T00:18:31Z
monash:B6059,Monash University,B6059,Master of Managerial Analytics,master,Faculty of Business and Economics,2026,,72,,,,6.5,6.0,79,58,60.0,,True,https://handbook.monash.edu/2026/courses/B6059,2025-09-11T05:15:29,2026-09-02T00:18:33Z
monash:B6060,Monash University,B6060,Bachelor of Actuarial Science Master of Actuarial Studies,bachelor,Faculty of Business and Economics,2026,113701J,192,4 Years,,,6.5,6.0,79,58,,,,https://handbook.monash.edu/2026/courses/B6060,2025-12-10T03:34:09,2026-09-02T00:18:34Z
monash:B6061,Monash University,B6061,Master of Global Business,master,Faculty of Business and Economics,2026,,72,1.5 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6061,2026-02-18T02:42:38,2026-09-02T00:18:35Z
monash:B6064,Monash University,B6064,Master of Global Public Policy Master of Management Master of Public Policy,master,Faculty of Business and Economics,2026,116876F,96,2 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6064,2025-09-10T07:41:57,2026-09-02T00:18:37Z
monash:B6065,Monash University,B6065,Master of Global Business Master of Public Policy Master of Global Public Policy,master,Faculty of Business and Economics,2026,116875G,96,2 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6065,2025-09-15T01:54:45,2026-09-02T00:18:38Z
monash:B6066,Monash University,B6066,Master of Accounting Master of Global Business,master,Faculty of Business and Economics,2026,112793H Master of Accounting,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6066,2025-12-16T05:14:08,2026-09-02T00:18:39Z
monash:B6067,Monash University,B6067,Master of Management Master of Global Business,master,Faculty of Business and Economics,2026,112900K Master of Management,96,2 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6067,2026-02-18T04:33:51,2026-09-02T00:18:40Z
monash:B6068,Monash University,B6068,Master of Global Business Master of Applied Marketing,master,Faculty of Business and Economics,2026,112901J Master of Applied Marketing,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6068,2026-02-18T04:34:12,2026-09-02T00:18:42Z
monash:B6069,Monash University,B6069,Master of Global Business Master of Applied Econometrics,master,Faculty of Business and Economics,2026,112899J Master of Applied Econometrics,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6069,2025-12-17T00:34:11,2026-09-02T00:18:43Z
monash:B6070,Monash University,B6070,Master of Regulation and Compliance Master of Global Business,master,Faculty of Business and Economics,2026,112903G Master of Regulation and Compliance,96,2 Years,,,6.5,6.0,79,58,65.0,,True,https://handbook.monash.edu/2026/courses/B6070,2026-02-18T04:34:24,2026-09-02T00:18:43Z
monash:B6071,Monash University,B6071,Master of Global Business Master of Advanced Finance,master,Faculty of Business and Economics,2026,112898K Master of Advanced Finance,96,2 Years,,,6.5,6.0,79,58,65.0,,,https://handbook.monash.edu/2026/courses/B6071,2025-12-17T00:34:30,2026-09-02T00:18:44Z
